,temp,pressure,humidity,rain_1h,play
218138,288.0,1014.0,70.0,0.0,1.0
218139,289.0,1014.0,66.0,0.0,1.0
218140,291.0,1014.0,61.0,0.0,1.0
218142,292.0,1013.0,54.0,0.0,1.0
218143,293.0,1012.0,49.0,0.0,1.0
218147,291.0,1010.0,57.0,0.0,1.0
218148,290.0,1010.0,60.0,0.0,1.0
218149,289.0,1010.0,64.0,0.0,1.0
218150,289.0,1010.0,66.0,0.0,1.0
218153,287.0,1009.0,72.0,0.0,1.0
218155,288.0,1009.0,74.0,0.0,1.0
218156,288.0,1009.0,74.0,0.0,1.0
218159,288.0,1009.0,75.0,0.0,1.0
218163,293.0,1010.0,62.0,0.0,1.0
218165,295.0,1010.0,55.0,0.0,1.0
218166,296.0,1009.0,52.0,0.0,1.0
218167,296.0,1009.0,48.0,0.0,1.0
218170,295.0,1008.0,48.0,0.0,1.0
218171,295.0,1008.0,51.0,0.0,1.0
218175,290.0,1009.0,68.0,0.0,1.0
218176,290.0,1010.0,67.0,0.0,1.0
218182,287.0,1011.0,75.0,0.0,1.0
218189,292.0,1013.0,53.0,0.0,1.0
218191,292.0,1013.0,51.0,0.0,1.0
218193,292.0,1013.0,50.0,0.0,1.0
218194,291.0,1013.0,51.0,0.0,1.0
218195,290.0,1014.0,55.0,0.0,1.0
218204,283.0,1020.0,90.0,0.0,1.0
218205,282.0,1021.0,90.0,0.0,1.0
218210,286.0,1024.0,74.0,0.0,1.0
218214,289.0,1025.0,50.0,0.0,1.0
218216,289.0,1025.0,48.0,0.0,1.0
218217,289.0,1025.0,50.0,0.0,1.0
218225,281.0,1028.0,85.0,0.0,1.0
218229,280.0,1028.0,92.0,0.0,1.0
218234,287.0,1029.0,67.0,0.0,1.0
218237,291.0,1028.0,43.0,0.0,1.0
218238,292.0,1027.0,41.0,0.0,1.0
218245,286.0,1024.0,61.0,0.0,1.0
218247,284.0,1024.0,69.0,0.0,1.0
218248,283.0,1024.0,71.0,0.0,1.0
218249,283.0,1023.0,72.0,0.0,1.0
218254,280.0,1021.0,79.0,0.0,1.0
218257,284.0,1021.0,68.0,0.0,1.0
218259,289.0,1020.0,53.0,0.0,1.0
218266,294.0,1016.0,36.0,0.0,1.0
218272,286.0,1014.0,62.0,0.0,1.0
218273,285.0,1014.0,65.0,0.0,1.0
218276,284.0,1013.0,77.0,0.0,1.0
218286,294.0,1014.0,64.0,0.0,1.0
218288,292.0,1015.0,73.0,0.0,1.0
218289,291.0,1015.0,76.0,0.0,1.0
218291,290.0,1015.0,80.0,0.0,1.0
218292,289.0,1016.0,86.0,0.0,1.0
218297,286.0,1017.0,95.0,0.0,1.0
218300,283.0,1016.0,97.0,0.0,1.0
218301,283.0,1016.0,98.0,0.0,1.0
218303,283.0,1016.0,98.0,0.0,1.0
218308,291.0,1014.0,60.0,0.0,1.0
218314,290.0,1010.0,53.0,0.0,1.0
218315,290.0,1009.0,55.0,0.0,1.0
218317,289.0,1009.0,58.0,0.0,1.0
218318,289.0,1008.0,62.0,0.0,1.0
218321,288.0,1006.0,67.0,0.0,1.0
218325,287.0,1003.0,71.0,0.0,1.0
218326,287.0,1003.0,78.0,18.0,0.0
218334,288.0,1005.0,65.0,13.0,0.0
218338,285.0,1006.0,83.0,43.0,0.0
218343,283.0,1007.0,86.0,0.0,1.0
218350,283.0,1007.0,84.0,0.0,1.0
218352,283.0,1007.0,82.0,0.0,1.0
218365,283.0,1005.0,80.0,0.0,1.0
218367,283.0,1004.0,84.0,12.0,0.0
218371,282.0,1002.0,94.0,0.0,1.0
218377,283.0,1001.0,88.0,13.0,0.0
218380,286.0,1000.0,79.0,12.0,0.0
218381,286.0,999.0,76.0,13.0,0.0
218385,285.0,996.0,81.0,61.0,0.0
218386,284.0,996.0,87.0,62.0,0.0
218387,284.0,996.0,90.0,0.0,1.0
218393,282.0,999.0,94.0,0.0,1.0
218395,282.0,1000.0,94.0,0.0,1.0
218401,283.0,1002.0,94.0,0.0,1.0
218405,286.0,1005.0,81.0,0.0,1.0
218406,287.0,1005.0,77.0,0.0,1.0
218411,286.0,1006.0,71.0,0.0,1.0
218419,283.0,1007.0,95.0,44.0,0.0
218424,284.0,1010.0,98.0,0.0,1.0
218428,287.0,1013.0,78.0,0.0,1.0
218433,288.0,1013.0,68.0,0.0,1.0
218441,283.0,1017.0,89.0,0.0,1.0
218442,283.0,1016.0,90.0,0.0,1.0
218447,282.0,1016.0,90.0,0.0,1.0
218450,283.0,1017.0,92.0,76.0,0.0
218451,283.0,1017.0,93.0,54.0,0.0
218455,283.0,1017.0,98.0,0.0,1.0
218459,284.0,1018.0,98.0,0.0,1.0
218461,283.0,1019.0,98.0,0.0,1.0
218465,283.0,1019.0,96.0,0.0,1.0
218470,283.0,1017.0,94.0,34.0,0.0
218472,283.0,1016.0,94.0,0.0,1.0
218478,286.0,1016.0,94.0,0.0,1.0
218479,287.0,1015.0,92.0,0.0,1.0
218480,287.0,1015.0,89.0,0.0,1.0
218490,283.0,1017.0,84.0,0.0,1.0
218501,288.0,1016.0,75.0,0.0,1.0
218503,287.0,1015.0,84.0,0.0,1.0
218505,287.0,1014.0,90.0,21.0,0.0
218510,287.0,1014.0,97.0,0.0,1.0
218519,286.0,1010.0,96.0,84.0,0.0
218520,286.0,1010.0,96.0,83.0,0.0
218523,286.0,1010.0,94.0,16.0,0.0
218531,285.0,1009.0,96.0,13.0,0.0
218533,284.0,1011.0,96.0,2.0,0.0
218537,284.0,1014.0,94.0,0.0,1.0
218538,283.0,1014.0,94.0,0.0,1.0
218539,283.0,1014.0,93.0,0.0,1.0
218544,282.0,1016.0,96.0,0.0,1.0
218549,286.0,1019.0,74.0,0.0,1.0
218555,285.0,1020.0,74.0,0.0,1.0
218561,282.0,1022.0,93.0,0.0,1.0
218565,281.0,1022.0,95.0,0.0,1.0
218571,285.0,1023.0,89.0,0.0,1.0
218573,287.0,1023.0,77.0,0.0,1.0
218577,287.0,1022.0,73.0,0.0,1.0
218580,285.0,1022.0,84.0,0.0,1.0
218581,284.0,1022.0,85.0,0.0,1.0
218583,282.0,1022.0,91.0,0.0,1.0
218588,279.0,1021.0,99.0,0.0,1.0
218589,279.0,1021.0,99.0,0.0,1.0
218590,279.0,1020.0,99.0,0.0,1.0
218593,281.0,1020.0,96.0,0.0,1.0
218594,283.0,1020.0,92.0,0.0,1.0
218599,289.0,1018.0,72.0,0.0,1.0
218607,286.0,1020.0,92.0,0.0,1.0
218609,285.0,1020.0,93.0,0.0,1.0
218616,282.0,1022.0,95.0,0.0,1.0
218622,291.0,1022.0,58.0,0.0,1.0
218626,289.0,1023.0,66.0,0.0,1.0
218627,287.0,1023.0,74.0,0.0,1.0
218629,283.0,1023.0,89.0,0.0,1.0
218632,282.0,1023.0,92.0,0.0,1.0
218635,281.0,1022.0,93.0,0.0,1.0
218639,280.0,1021.0,94.0,0.0,1.0
218640,281.0,1021.0,94.0,0.0,1.0
218641,282.0,1021.0,91.0,0.0,1.0
218653,289.0,1014.0,70.0,0.0,1.0
218654,289.0,1015.0,71.0,0.0,1.0
218655,288.0,1014.0,73.0,0.0,1.0
218662,285.0,1014.0,93.0,0.0,1.0
218668,295.0,1013.0,62.0,0.0,1.0
218670,297.0,1013.0,55.0,0.0,1.0
218671,297.0,1013.0,54.0,0.0,1.0
218672,297.0,1012.0,55.0,0.0,1.0
218674,295.0,1012.0,65.0,0.0,1.0
218688,287.0,1012.0,91.0,0.0,1.0
218690,289.0,1013.0,84.0,13.0,0.0
218691,290.0,1014.0,85.0,14.0,0.0
218694,290.0,1015.0,72.0,0.0,1.0
218695,290.0,1015.0,73.0,24.0,0.0
218696,289.0,1015.0,78.0,49.0,0.0
218697,288.0,1016.0,80.0,13.0,0.0
218698,287.0,1016.0,85.0,0.0,1.0
218703,285.0,1017.0,98.0,0.0,1.0
218704,285.0,1017.0,94.0,0.0,1.0
218705,285.0,1017.0,95.0,0.0,1.0
218710,282.0,1017.0,96.0,0.0,1.0
218712,282.0,1018.0,96.0,0.0,1.0
218713,283.0,1018.0,95.0,0.0,1.0
218717,289.0,1018.0,59.0,0.0,1.0
218718,290.0,1018.0,53.0,0.0,1.0
218725,283.0,1018.0,76.0,0.0,1.0
218727,282.0,1018.0,81.0,0.0,1.0
218728,282.0,1018.0,82.0,0.0,1.0
218736,279.0,1017.0,93.0,0.0,1.0
218737,280.0,1017.0,91.0,0.0,1.0
218738,281.0,1017.0,90.0,0.0,1.0
218739,283.0,1017.0,87.0,0.0,1.0
218741,284.0,1017.0,82.0,0.0,1.0
218743,285.0,1016.0,75.0,0.0,1.0
218745,285.0,1015.0,74.0,0.0,1.0
218748,281.0,1016.0,88.0,0.0,1.0
218752,280.0,1016.0,92.0,0.0,1.0
218753,279.0,1016.0,94.0,0.0,1.0
218754,279.0,1016.0,94.0,0.0,1.0
218760,279.0,1018.0,98.0,0.0,1.0
218763,281.0,1019.0,91.0,0.0,1.0
218766,285.0,1019.0,70.0,0.0,1.0
218768,285.0,1018.0,62.0,0.0,1.0
218769,285.0,1018.0,63.0,0.0,1.0
218776,275.0,1019.0,95.0,0.0,1.0
218780,274.0,1019.0,97.0,0.0,1.0
218782,273.0,1019.0,98.0,0.0,1.0
218784,274.0,1019.0,96.0,0.0,1.0
218785,276.0,1020.0,95.0,0.0,1.0
218787,281.0,1019.0,85.0,0.0,1.0
218788,283.0,1019.0,74.0,0.0,1.0
218794,283.0,1020.0,72.0,0.0,1.0
218802,275.0,1024.0,96.0,0.0,1.0
218806,275.0,1026.0,95.0,0.0,1.0
218807,274.0,1026.0,94.0,0.0,1.0
218809,276.0,1028.0,89.0,0.0,1.0
218814,283.0,1029.0,53.0,0.0,1.0
218816,283.0,1029.0,50.0,0.0,1.0
218819,279.0,1030.0,62.0,0.0,1.0
218822,277.0,1031.0,72.0,0.0,1.0
218829,273.0,1032.0,88.0,0.0,1.0
218830,273.0,1032.0,90.0,0.0,1.0
218834,277.0,1032.0,81.0,0.0,1.0
218839,283.0,1029.0,52.0,0.0,1.0
218841,283.0,1028.0,51.0,0.0,1.0
218844,280.0,1029.0,61.0,0.0,1.0
218846,279.0,1028.0,63.0,0.0,1.0
218848,278.0,1028.0,65.0,0.0,1.0
218849,277.0,1028.0,67.0,0.0,1.0
218852,276.0,1026.0,75.0,0.0,1.0
218854,275.0,1025.0,78.0,0.0,1.0
218856,275.0,1025.0,78.0,0.0,1.0
218861,284.0,1022.0,56.0,0.0,1.0
218868,282.0,1020.0,65.0,0.0,1.0
218870,281.0,1019.0,69.0,0.0,1.0
218871,280.0,1018.0,72.0,0.0,1.0
218876,278.0,1016.0,80.0,0.0,1.0
218882,279.0,1014.0,79.0,0.0,1.0
218890,282.0,1010.0,69.0,0.0,1.0
218891,281.0,1010.0,73.0,0.0,1.0
218905,279.0,1005.0,88.0,0.0,1.0
218910,282.0,1003.0,80.0,31.0,0.0
218913,281.0,1002.0,92.0,5.0,0.0
218914,281.0,1002.0,95.0,39.0,0.0
218915,281.0,1002.0,96.0,11.0,0.0
218916,280.0,1002.0,97.0,0.0,1.0
218917,280.0,1003.0,97.0,0.0,1.0
218926,279.0,1003.0,96.0,0.0,1.0
218927,279.0,1003.0,96.0,21.0,0.0
218930,280.0,1003.0,95.0,57.0,0.0
218931,281.0,1003.0,95.0,63.0,0.0
218933,282.0,1002.0,93.0,27.0,0.0
218939,281.0,1001.0,92.0,14.0,0.0
218945,280.0,999.0,96.0,0.0,1.0
218949,279.0,999.0,95.0,0.0,1.0
218962,282.0,999.0,85.0,27.0,0.0
218963,281.0,999.0,87.0,0.0,1.0
218965,280.0,1000.0,89.0,0.0,1.0
218967,280.0,1000.0,87.0,0.0,1.0
218969,281.0,1000.0,86.0,0.0,1.0
218970,281.0,999.0,85.0,0.0,1.0
218974,281.0,999.0,83.0,0.0,1.0
218976,281.0,999.0,81.0,0.0,1.0
218977,282.0,999.0,79.0,0.0,1.0
218979,283.0,1000.0,74.0,0.0,1.0
218981,284.0,1000.0,72.0,0.0,1.0
218996,281.0,1009.0,91.0,0.0,1.0
218997,281.0,1009.0,92.0,0.0,1.0
218998,280.0,1010.0,93.0,0.0,1.0
219004,283.0,1012.0,81.0,0.0,1.0
219005,284.0,1012.0,76.0,0.0,1.0
219009,285.0,1013.0,66.0,0.0,1.0
219012,281.0,1014.0,83.0,0.0,1.0
219014,279.0,1014.0,88.0,0.0,1.0
219017,275.0,1015.0,97.0,0.0,1.0
219024,275.0,1015.0,98.0,0.0,1.0
219027,281.0,1015.0,87.0,0.0,1.0
219030,285.0,1012.0,65.0,0.0,1.0
219032,285.0,1011.0,65.0,0.0,1.0
219033,285.0,1010.0,66.0,0.0,1.0
219034,284.0,1009.0,69.0,0.0,1.0
219035,284.0,1009.0,74.0,26.0,0.0
219036,283.0,1009.0,79.0,38.0,0.0
219038,283.0,1008.0,87.0,14.0,0.0
219045,283.0,1005.0,93.0,25.0,0.0
219046,283.0,1004.0,93.0,0.0,1.0
219050,286.0,1005.0,92.0,0.0,1.0
219053,292.0,1008.0,74.0,0.0,1.0
219055,290.0,1010.0,64.0,0.0,1.0
219057,288.0,1012.0,53.0,0.0,1.0
219061,280.0,1016.0,78.0,0.0,1.0
219066,278.0,1017.0,84.0,0.0,1.0
219071,278.0,1018.0,86.0,0.0,1.0
219073,280.0,1018.0,84.0,0.0,1.0
219075,284.0,1017.0,71.0,0.0,1.0
219077,288.0,1017.0,64.0,0.0,1.0
219079,289.0,1017.0,60.0,0.0,1.0
219080,289.0,1016.0,60.0,0.0,1.0
219082,287.0,1016.0,69.0,0.0,1.0
219083,285.0,1016.0,75.0,0.0,1.0
219084,284.0,1016.0,78.0,0.0,1.0
219094,281.0,1013.0,87.0,0.0,1.0
219099,287.0,1011.0,82.0,0.0,1.0
219100,288.0,1011.0,77.0,0.0,1.0
219104,288.0,1010.0,83.0,0.0,1.0
219105,288.0,1010.0,82.0,0.0,1.0
219109,289.0,1010.0,73.0,0.0,1.0
219110,289.0,1010.0,71.0,0.0,1.0
219113,289.0,1009.0,72.0,0.0,1.0
219114,289.0,1009.0,73.0,0.0,1.0
219115,289.0,1009.0,75.0,0.0,1.0
219125,292.0,1010.0,65.0,0.0,1.0
219135,287.0,1009.0,78.0,0.0,1.0
219137,286.0,1008.0,83.0,0.0,1.0
219141,285.0,1007.0,87.0,0.0,1.0
219144,286.0,1008.0,81.0,0.0,1.0
219145,286.0,1008.0,82.0,119.0,0.0
219148,290.0,1009.0,80.0,0.0,1.0
219150,291.0,1009.0,70.0,0.0,1.0
219159,286.0,1010.0,73.0,0.0,1.0
219160,285.0,1010.0,79.0,0.0,1.0
219161,284.0,1011.0,80.0,0.0,1.0
219167,284.0,1011.0,82.0,14.0,0.0
219170,284.0,1012.0,85.0,0.0,1.0
219173,286.0,1012.0,72.0,0.0,1.0
219179,283.0,1013.0,82.0,0.0,1.0
219185,282.0,1013.0,89.0,0.0,1.0
219188,282.0,1012.0,89.0,19.0,0.0
219190,281.0,1012.0,91.0,14.0,0.0
219200,284.0,1011.0,74.0,0.0,1.0
219203,282.0,1010.0,85.0,0.0,1.0
219208,281.0,1010.0,88.0,0.0,1.0
219211,281.0,1008.0,86.0,0.0,1.0
219214,280.0,1006.0,90.0,39.0,0.0
219217,281.0,1006.0,93.0,0.0,1.0
219221,282.0,1005.0,95.0,0.0,1.0
219226,283.0,1004.0,94.0,0.0,1.0
219232,281.0,1004.0,97.0,0.0,1.0
219235,282.0,1003.0,98.0,0.0,1.0
219240,282.0,1003.0,98.0,0.0,1.0
219242,282.0,1004.0,99.0,0.0,1.0
219247,285.0,1003.0,91.0,0.0,1.0
219249,285.0,1003.0,92.0,0.0,1.0
219252,284.0,1002.0,96.0,0.0,1.0
219258,284.0,1002.0,98.0,42.0,0.0
219259,284.0,1002.0,98.0,73.0,0.0
219260,284.0,1002.0,97.0,79.0,0.0
219262,284.0,1002.0,98.0,46.0,0.0
219264,284.0,1002.0,97.0,62.0,0.0
219267,284.0,1003.0,97.0,166.0,0.0
219269,284.0,1004.0,100.0,169.0,0.0
219270,284.0,1004.0,100.0,159.0,0.0
219277,284.0,1009.0,96.0,0.0,1.0
219278,284.0,1010.0,96.0,0.0,1.0
219283,284.0,1013.0,97.0,0.0,1.0
219285,283.0,1014.0,98.0,0.0,1.0
219286,283.0,1015.0,97.0,0.0,1.0
219289,283.0,1016.0,97.0,0.0,1.0
219291,284.0,1017.0,94.0,0.0,1.0
219308,281.0,1023.0,94.0,0.0,1.0
219314,281.0,1024.0,91.0,0.0,1.0
219327,280.0,1024.0,87.0,0.0,1.0
219328,280.0,1024.0,84.0,0.0,1.0
219333,279.0,1024.0,86.0,0.0,1.0
219345,283.0,1025.0,77.0,0.0,1.0
219347,282.0,1025.0,81.0,0.0,1.0
219350,281.0,1025.0,87.0,0.0,1.0
219351,281.0,1025.0,88.0,0.0,1.0
219361,280.0,1022.0,89.0,0.0,1.0
219362,281.0,1022.0,88.0,0.0,1.0
219368,284.0,1021.0,84.0,0.0,1.0
219372,283.0,1021.0,89.0,0.0,1.0
219376,283.0,1021.0,93.0,0.0,1.0
219377,283.0,1021.0,93.0,0.0,1.0
219381,283.0,1019.0,93.0,0.0,1.0
219383,283.0,1019.0,94.0,0.0,1.0
219385,283.0,1019.0,94.0,0.0,1.0
219386,283.0,1019.0,93.0,0.0,1.0
219388,285.0,1019.0,89.0,0.0,1.0
219390,286.0,1018.0,83.0,0.0,1.0
219391,286.0,1019.0,82.0,0.0,1.0
219392,286.0,1018.0,84.0,0.0,1.0
219393,286.0,1018.0,88.0,0.0,1.0
219400,284.0,1020.0,93.0,0.0,1.0
219402,284.0,1020.0,93.0,0.0,1.0
219405,284.0,1019.0,92.0,0.0,1.0
219407,283.0,1019.0,91.0,0.0,1.0
219409,283.0,1020.0,90.0,0.0,1.0
219410,282.0,1020.0,87.0,0.0,1.0
219411,283.0,1020.0,79.0,0.0,1.0
219419,281.0,1020.0,79.0,0.0,1.0
219422,279.0,1020.0,83.0,0.0,1.0
219427,279.0,1018.0,84.0,3.0,0.0
219434,280.0,1016.0,86.0,13.0,0.0
219435,280.0,1016.0,87.0,15.0,0.0
219442,279.0,1015.0,85.0,0.0,1.0
219446,278.0,1016.0,89.0,38.0,0.0
219449,279.0,1015.0,93.0,18.0,0.0
219450,278.0,1015.0,93.0,11.0,0.0
219459,279.0,1017.0,88.0,0.0,1.0
219461,280.0,1017.0,85.0,11.0,0.0
219476,274.0,1020.0,92.0,0.0,1.0
219478,274.0,1020.0,95.0,0.0,1.0
219480,274.0,1020.0,95.0,0.0,1.0
219483,275.0,1021.0,91.0,0.0,1.0
219492,276.0,1021.0,86.0,0.0,1.0
219493,276.0,1021.0,88.0,0.0,1.0
219496,276.0,1021.0,91.0,0.0,1.0
219497,276.0,1020.0,89.0,0.0,1.0
219500,276.0,1018.0,89.0,0.0,1.0
219501,276.0,1017.0,90.0,0.0,1.0
219502,276.0,1017.0,92.0,14.0,0.0
219503,276.0,1016.0,92.0,22.0,0.0
219508,276.0,1012.0,95.0,55.0,0.0
219509,277.0,1010.0,95.0,27.0,0.0
219512,278.0,1007.0,94.0,19.0,0.0
219514,279.0,1005.0,94.0,81.0,0.0
219516,279.0,1004.0,95.0,47.0,0.0
219520,279.0,1003.0,95.0,0.0,1.0
219521,279.0,1003.0,95.0,0.0,1.0
219522,279.0,1004.0,94.0,0.0,1.0
219523,278.0,1004.0,92.0,0.0,1.0
219524,278.0,1005.0,91.0,0.0,1.0
219531,277.0,1011.0,78.0,0.0,1.0
219532,278.0,1012.0,74.0,0.0,1.0
219539,276.0,1015.0,83.0,0.0,1.0
219543,274.0,1017.0,92.0,0.0,1.0
219551,273.0,1018.0,96.0,0.0,1.0
219552,273.0,1018.0,97.0,0.0,1.0
219554,274.0,1019.0,97.0,0.0,1.0
219557,276.0,1020.0,94.0,0.0,1.0
219561,277.0,1022.0,90.0,0.0,1.0
219562,277.0,1022.0,91.0,0.0,1.0
219563,277.0,1023.0,92.0,0.0,1.0
219568,276.0,1024.0,93.0,0.0,1.0
219569,276.0,1024.0,92.0,0.0,1.0
219580,277.0,1020.0,93.0,0.0,1.0
219581,278.0,1019.0,89.0,0.0,1.0
219585,278.0,1015.0,87.0,0.0,1.0
219591,277.0,1011.0,89.0,0.0,1.0
219594,277.0,1010.0,94.0,48.0,0.0
219597,278.0,1011.0,97.0,0.0,1.0
219601,277.0,1014.0,95.0,26.0,0.0
219606,279.0,1017.0,77.0,0.0,1.0
219607,279.0,1017.0,73.0,0.0,1.0
219609,278.0,1018.0,75.0,0.0,1.0
219614,275.0,1023.0,88.0,0.0,1.0
219617,273.0,1024.0,94.0,0.0,1.0
219619,273.0,1025.0,96.0,0.0,1.0
219620,272.0,1026.0,97.0,0.0,1.0
219621,272.0,1026.0,97.0,0.0,1.0
219623,272.0,1027.0,96.0,0.0,1.0
219626,272.0,1029.0,96.0,0.0,1.0
219630,275.0,1029.0,89.0,0.0,1.0
219632,276.0,1029.0,88.0,0.0,1.0
219633,275.0,1030.0,92.0,0.0,1.0
219638,273.0,1030.0,97.0,0.0,1.0
219641,273.0,1029.0,98.0,0.0,1.0
219644,273.0,1028.0,98.0,0.0,1.0
219647,274.0,1027.0,97.0,0.0,1.0
219650,275.0,1026.0,96.0,0.0,1.0
219652,277.0,1025.0,91.0,0.0,1.0
219653,277.0,1024.0,91.0,0.0,1.0
219657,278.0,1021.0,89.0,0.0,1.0
219660,278.0,1019.0,90.0,0.0,1.0
219661,278.0,1019.0,91.0,0.0,1.0
219663,278.0,1018.0,93.0,0.0,1.0
219666,279.0,1017.0,95.0,0.0,1.0
219669,279.0,1017.0,95.0,0.0,1.0
219671,279.0,1018.0,97.0,12.0,0.0
219676,281.0,1021.0,83.0,0.0,1.0
219677,281.0,1020.0,78.0,0.0,1.0
219678,281.0,1020.0,74.0,0.0,1.0
219684,278.0,1021.0,88.0,0.0,1.0
219685,278.0,1021.0,91.0,0.0,1.0
219690,278.0,1019.0,96.0,38.0,0.0
219696,279.0,1016.0,99.0,88.0,0.0
219707,282.0,1009.0,95.0,12.0,0.0
219709,283.0,1008.0,94.0,17.0,0.0
219712,283.0,1006.0,90.0,2.0,0.0
219713,283.0,1006.0,90.0,0.0,1.0
219715,284.0,1003.0,89.0,14.0,0.0
219716,284.0,1002.0,88.0,0.0,1.0
219721,282.0,1002.0,78.0,0.0,1.0
219727,281.0,1005.0,68.0,0.0,1.0
219737,276.0,1001.0,95.0,4.0,0.0
219739,275.0,998.0,96.0,78.0,0.0
219741,273.0,994.0,99.0,0.0,1.0
219743,273.0,992.0,98.0,0.0,1.0
219761,273.0,1012.0,94.0,0.0,1.0
219763,273.0,1012.0,93.0,0.0,1.0
219765,273.0,1011.0,91.0,0.0,1.0
219766,273.0,1011.0,91.0,0.0,1.0
219768,274.0,1011.0,92.0,0.0,1.0
219770,274.0,1011.0,93.0,15.0,0.0
219776,275.0,1010.0,90.0,0.0,1.0
219777,274.0,1010.0,90.0,0.0,1.0
219780,274.0,1011.0,90.0,0.0,1.0
219781,274.0,1011.0,89.0,0.0,1.0
219782,274.0,1012.0,90.0,0.0,1.0
219783,274.0,1013.0,90.0,0.0,1.0
219784,273.0,1014.0,92.0,0.0,1.0
219785,273.0,1015.0,92.0,0.0,1.0
219791,272.0,1019.0,93.0,0.0,1.0
219792,272.0,1020.0,93.0,0.0,1.0
219794,272.0,1020.0,93.0,0.0,1.0
219796,274.0,1021.0,89.0,0.0,1.0
219797,275.0,1021.0,86.0,0.0,1.0
219798,276.0,1021.0,82.0,0.0,1.0
219799,276.0,1021.0,80.0,0.0,1.0
219803,274.0,1023.0,92.0,0.0,1.0
219804,273.0,1023.0,94.0,0.0,1.0
219808,275.0,1022.0,95.0,0.0,1.0
219811,274.0,1020.0,93.0,0.0,1.0
219817,273.0,1013.0,96.0,0.0,1.0
219818,273.0,1012.0,98.0,0.0,1.0
219821,277.0,1008.0,95.0,48.0,0.0
219822,278.0,1007.0,96.0,26.0,0.0
219823,279.0,1006.0,95.0,24.0,0.0
219825,280.0,1005.0,93.0,25.0,0.0
219830,282.0,1005.0,91.0,38.0,0.0
219840,279.0,1008.0,81.0,0.0,1.0
219845,279.0,1013.0,63.0,0.0,1.0
219846,278.0,1014.0,67.0,12.0,0.0
219848,278.0,1017.0,68.0,0.0,1.0
219855,275.0,1026.0,79.0,0.0,1.0
219856,274.0,1027.0,81.0,0.0,1.0
219863,272.0,1032.0,87.0,0.0,1.0
219866,271.0,1034.0,91.0,0.0,1.0
219867,272.0,1034.0,89.0,0.0,1.0
219868,273.0,1034.0,84.0,0.0,1.0
219871,275.0,1034.0,74.0,0.0,1.0
219873,273.0,1034.0,83.0,0.0,1.0
219877,270.0,1034.0,94.0,0.0,1.0
219879,271.0,1034.0,95.0,0.0,1.0
219886,272.0,1031.0,96.0,0.0,1.0
219889,272.0,1030.0,94.0,0.0,1.0
219900,273.0,1026.0,84.0,0.0,1.0
219902,272.0,1026.0,88.0,0.0,1.0
219905,271.0,1024.0,91.0,0.0,1.0
219909,271.0,1022.0,90.0,0.0,1.0
219910,271.0,1021.0,89.0,0.0,1.0
219916,274.0,1021.0,77.0,0.0,1.0
219921,274.0,1020.0,85.0,0.0,1.0
219925,274.0,1020.0,89.0,0.0,1.0
219926,274.0,1020.0,90.0,0.0,1.0
219928,274.0,1020.0,89.0,0.0,1.0
219932,275.0,1018.0,90.0,17.0,0.0
219936,277.0,1017.0,94.0,0.0,1.0
219941,279.0,1018.0,94.0,0.0,1.0
219947,279.0,1019.0,92.0,0.0,1.0
219949,279.0,1020.0,92.0,0.0,1.0
219952,278.0,1019.0,94.0,0.0,1.0
219953,277.0,1019.0,95.0,0.0,1.0
219959,277.0,1017.0,95.0,0.0,1.0
219960,277.0,1017.0,95.0,0.0,1.0
219967,278.0,1015.0,93.0,11.0,0.0
219971,278.0,1014.0,94.0,0.0,1.0
219972,278.0,1014.0,95.0,14.0,0.0
219973,278.0,1013.0,95.0,14.0,0.0
219980,278.0,1012.0,98.0,0.0,1.0
219986,278.0,1014.0,98.0,0.0,1.0
219988,278.0,1016.0,98.0,11.0,0.0
219991,279.0,1016.0,96.0,0.0,1.0
219996,278.0,1019.0,95.0,0.0,1.0
220000,276.0,1020.0,97.0,0.0,1.0
220005,275.0,1020.0,97.0,0.0,1.0
220007,275.0,1020.0,96.0,0.0,1.0
220008,275.0,1020.0,97.0,0.0,1.0
220009,275.0,1020.0,96.0,0.0,1.0
220010,275.0,1021.0,96.0,0.0,1.0
220015,276.0,1019.0,97.0,0.0,1.0
220016,276.0,1019.0,95.0,0.0,1.0
220019,276.0,1018.0,96.0,0.0,1.0
220027,276.0,1014.0,95.0,0.0,1.0
220028,276.0,1014.0,94.0,0.0,1.0
220031,275.0,1012.0,94.0,0.0,1.0
220036,276.0,1010.0,94.0,0.0,1.0
220038,277.0,1009.0,93.0,0.0,1.0
220042,278.0,1009.0,92.0,0.0,1.0
220045,277.0,1009.0,90.0,0.0,1.0
220046,277.0,1009.0,89.0,0.0,1.0
220048,277.0,1008.0,88.0,0.0,1.0
220050,276.0,1009.0,89.0,0.0,1.0
220053,276.0,1009.0,92.0,0.0,1.0
220058,276.0,1009.0,91.0,0.0,1.0
220059,276.0,1010.0,91.0,0.0,1.0
220062,277.0,1010.0,85.0,0.0,1.0
220065,277.0,1012.0,85.0,0.0,1.0
220066,276.0,1012.0,87.0,0.0,1.0
220070,274.0,1013.0,92.0,0.0,1.0
220076,275.0,1015.0,94.0,0.0,1.0
220077,275.0,1015.0,94.0,0.0,1.0
220079,275.0,1016.0,93.0,0.0,1.0
220080,275.0,1016.0,93.0,0.0,1.0
220083,275.0,1018.0,94.0,0.0,1.0
220086,276.0,1019.0,90.0,0.0,1.0
